City,Year,Latitude,Longitude,AverageTemperature
Faisalabad,1965,31.35,73.51,23.988916666666665
Faisalabad,1966,31.35,73.51,23.98958333333334
Faisalabad,1967,31.35,73.51,23.914833333333334
Faisalabad,1968,31.35,73.51,23.88766666666667
Faisalabad,1969,31.35,73.51,24.661916666666666
Faisalabad,1970,31.35,73.51,24.709500000000002
Faisalabad,1971,31.35,73.51,24.40533333333333
Faisalabad,1972,31.35,73.51,24.06325
Faisalabad,1973,31.35,73.51,24.337000000000003
Faisalabad,1974,31.35,73.51,24.144333333333336
Faisalabad,1975,31.35,73.51,23.643833333333337
Faisalabad,1976,31.35,73.51,23.767083333333332
Faisalabad,1977,31.35,73.51,24.322500000000005
Faisalabad,1978,31.35,73.51,24.291083333333336
Faisalabad,1979,31.35,73.51,24.393500000000003
Faisalabad,1980,31.35,73.51,24.851083333333335
Faisalabad,1981,31.35,73.51,24.62516666666667
Faisalabad,1982,31.35,73.51,23.983916666666662
Faisalabad,1983,31.35,73.51,23.746750000000002
Faisalabad,1984,31.35,73.51,24.520000000000007
Faisalabad,1985,31.35,73.51,25.02025
Faisalabad,1986,31.35,73.51,24.080250000000003
Faisalabad,1987,31.35,73.51,25.046000000000003
Faisalabad,1988,31.35,73.51,25.242833333333333
Faisalabad,1989,31.35,73.51,24.233999999999998
Faisalabad,1990,31.35,73.51,24.807083333333335
Faisalabad,1991,31.35,73.51,24.383750000000003
Faisalabad,1992,31.35,73.51,24.314666666666668
Faisalabad,1993,31.35,73.51,25.042916666666667
Faisalabad,1994,31.35,73.51,24.78141666666667
Faisalabad,1995,31.35,73.51,24.58333333333334
Faisalabad,1996,31.35,73.51,24.42716666666667
Faisalabad,1997,31.35,73.51,23.757666666666665
Faisalabad,1998,31.35,73.51,24.914583333333336
Faisalabad,1999,31.35,73.51,25.49966666666667
Faisalabad,2000,31.35,73.51,25.323416666666663
Faisalabad,2001,31.35,73.51,25.179083333333335
Faisalabad,2002,31.35,73.51,25.609499999999997
Faisalabad,2003,31.35,73.51,24.71375
Faisalabad,2004,31.35,73.51,25.552166666666665
Faisalabad,2005,31.35,73.51,24.66283333333334
Faisalabad,2006,31.35,73.51,25.16625
Faisalabad,2007,31.35,73.51,25.15608333333334
Faisalabad,2008,31.35,73.51,24.890166666666662
Faisalabad,2009,31.35,73.51,25.365749999999995
Faisalabad,2010,31.35,73.51,25.47791666666667
Faisalabad,2011,31.35,73.51,24.97525
Faisalabad,2012,31.35,73.51,24.869416666666666
Fortaleza,1896,-4.02,-40.98,26.62816666666667
Fortaleza,1897,-4.02,-40.98,26.360083333333336
Fortaleza,1898,-4.02,-40.98,26.8135
Fortaleza,1899,-4.02,-40.98,25.962333333333333
Fortaleza,1900,-4.02,-40.98,27.30716666666667
Fortaleza,1901,-4.02,-40.98,26.817166666666665
Fortaleza,1902,-4.02,-40.98,26.807833333333335
Fortaleza,1903,-4.02,-40.98,26.842499999999998
Fortaleza,1904,-4.02,-40.98,26.194166666666664
Fortaleza,1905,-4.02,-40.98,26.583499999999997
Fortaleza,1906,-4.02,-40.98,26.427083333333332
Fortaleza,1907,-4.02,-40.98,26.82958333333333
Fortaleza,1908,-4.02,-40.98,27.263083333333338
Fortaleza,1909,-4.02,-40.98,27.03266666666667
Fortaleza,1910,-4.02,-40.98,26.60525
Fortaleza,1911,-4.02,-40.98,26.634583333333335
Fortaleza,1912,-4.02,-40.98,26.347166666666663
Fortaleza,1913,-4.02,-40.98,26.37366666666667
Fortaleza,1914,-4.02,-40.98,26.539749999999998
Fortaleza,1915,-4.02,-40.98,27.815083333333334
Fortaleza,1916,-4.02,-40.98,26.477166666666665
Fortaleza,1917,-4.02,-40.98,26.005583333333334
Fortaleza,1918,-4.02,-40.98,26.544333333333338
Fortaleza,1919,-4.02,-40.98,27.409166666666668
Fortaleza,1920,-4.02,-40.98,26.812333333333328
Fortaleza,1921,-4.02,-40.98,26.30775
Fortaleza,1922,-4.02,-40.98,26.42725
Fortaleza,1923,-4.02,-40.98,26.574250000000003
Fortaleza,1924,-4.02,-40.98,26.25225
Fortaleza,1925,-4.02,-40.98,26.521666666666665
Fortaleza,1926,-4.02,-40.98,26.82375
Fortaleza,1927,-4.02,-40.98,26.92591666666667
Fortaleza,1928,-4.02,-40.98,27.18258333333333
Fortaleza,1929,-4.02,-40.98,26.726416666666665
Fortaleza,1930,-4.02,-40.98,27.041166666666665
Fortaleza,1931,-4.02,-40.98,27.412833333333335
Fortaleza,1932,-4.02,-40.98,27.577749999999995
Fortaleza,1933,-4.02,-40.98,26.993749999999995
Fortaleza,1934,-4.02,-40.98,26.574249999999996
Fortaleza,1935,-4.02,-40.98,26.716999999999995
Fortaleza,1936,-4.02,-40.98,27.008583333333334
Fortaleza,1937,-4.02,-40.98,27.288416666666667
Fortaleza,1938,-4.02,-40.98,27.06158333333333
Fortaleza,1939,-4.02,-40.98,26.96558333333334
Fortaleza,1940,-4.02,-40.98,26.787333333333333
Fortaleza,1941,-4.02,-40.98,27.417749999999998
Fortaleza,1942,-4.02,-40.98,27.491583333333338
Fortaleza,1943,-4.02,-40.98,26.862
Fortaleza,1944,-4.02,-40.98,26.69033333333333
Fortaleza,1945,-4.02,-40.98,26.6575
Fortaleza,1946,-4.02,-40.98,26.91725
Fortaleza,1947,-4.02,-40.98,26.84483333333333
Fortaleza,1948,-4.02,-40.98,26.887416666666667
Fortaleza,1949,-4.02,-40.98,26.84358333333333
Fortaleza,1950,-4.02,-40.98,26.612250000000003
Fortaleza,1951,-4.02,-40.98,27.272250000000003
Fortaleza,1952,-4.02,-40.98,27.12733333333333
Fortaleza,1953,-4.02,-40.98,27.332916666666666
Fortaleza,1954,-4.02,-40.98,27.09925
Fortaleza,1955,-4.02,-40.98,26.907749999999997
Fortaleza,1956,-4.02,-40.98,26.93766666666666
Fortaleza,1957,-4.02,-40.98,27.010583333333333
Fortaleza,1958,-4.02,-40.98,27.696416666666664
Fortaleza,1959,-4.02,-40.98,27.02541666666667
Fortaleza,1960,-4.02,-40.98,27.08525
Fortaleza,1961,-4.02,-40.98,27.080249999999996
Fortaleza,1962,-4.02,-40.98,27.349249999999994
Fortaleza,1963,-4.02,-40.98,26.96766666666667
Fortaleza,1964,-4.02,-40.98,26.567166666666665
Fortaleza,1965,-4.02,-40.98,27.00616666666666
Fortaleza,1966,-4.02,-40.98,27.297583333333332
Fortaleza,1967,-4.02,-40.98,26.775249999999996
Fortaleza,1968,-4.02,-40.98,26.874916666666667
Fortaleza,1969,-4.02,-40.98,27.212166666666672
Fortaleza,1970,-4.02,-40.98,27.586916666666667
Fortaleza,1971,-4.02,-40.98,26.908083333333334
Fortaleza,1972,-4.02,-40.98,27.41058333333333
Fortaleza,1973,-4.02,-40.98,27.241833333333332
Fortaleza,1974,-4.02,-40.98,26.44775
Fortaleza,1975,-4.02,-40.98,26.856166666666667
Fortaleza,1976,-4.02,-40.98,26.991333333333333
Fortaleza,1977,-4.02,-40.98,26.974833333333336
Fortaleza,1978,-4.02,-40.98,26.896083333333333
Fortaleza,1979,-4.02,-40.98,27.18816666666667
Fortaleza,1980,-4.02,-40.98,27.3225
Fortaleza,1981,-4.02,-40.98,27.4635
Fortaleza,1982,-4.02,-40.98,27.36791666666667
Fortaleza,1983,-4.02,-40.98,28.072999999999997
Fortaleza,1984,-4.02,-40.98,27.152916666666666
Fortaleza,1985,-4.02,-40.98,26.61616666666666
Fortaleza,1986,-4.02,-40.98,26.959999999999997
Fortaleza,1987,-4.02,-40.98,27.79058333333333
Fortaleza,1988,-4.02,-40.98,27.408
Fortaleza,1989,-4.02,-40.98,27.059749999999998
Fortaleza,1990,-4.02,-40.98,27.654833333333332
Fortaleza,1991,-4.02,-40.98,27.335333333333335
Fortaleza,1992,-4.02,-40.98,27.583166666666667
Fortaleza,1993,-4.02,-40.98,28.1805
Fortaleza,1994,-4.02,-40.98,27.529833333333332
Fortaleza,1995,-4.02,-40.98,27.515
Fortaleza,1996,-4.02,-40.98,27.601333333333333
Fortaleza,1997,-4.02,-40.98,27.85466666666667
Fortaleza,1998,-4.02,-40.98,28.763583333333333
Fortaleza,1999,-4.02,-40.98,27.64083333333333
Fortaleza,2000,-4.02,-40.98,27.495166666666666
Fortaleza,2001,-4.02,-40.98,27.69283333333333
Fortaleza,2002,-4.02,-40.98,27.853083333333334
Fortaleza,2003,-4.02,-40.98,27.86283333333333
Fortaleza,2004,-4.02,-40.98,27.72108333333333
Fortaleza,2005,-4.02,-40.98,28.171000000000003
Fortaleza,2006,-4.02,-40.98,27.75991666666666
Fortaleza,2007,-4.02,-40.98,27.920083333333334
Fortaleza,2008,-4.02,-40.98,27.536249999999995
Fortaleza,2009,-4.02,-40.98,27.385416666666668
Fortaleza,2010,-4.02,-40.98,28.17916666666667
Fortaleza,2011,-4.02,-40.98,27.363166666666668
Fortaleza,2012,-4.02,-40.98,28.208916666666664
Gizeh,1896,29.74,31.38,21.171583333333334
Gizeh,1897,29.74,31.38,20.817916666666658
Gizeh,1898,29.74,31.38,20.924666666666667
Gizeh,1899,29.74,31.38,21.035833333333333
Gizeh,1900,29.74,31.38,21.574166666666667
Gizeh,1901,29.74,31.38,21.893833333333333
Gizeh,1902,29.74,31.38,21.35575
Gizeh,1903,29.74,31.38,20.385
Gizeh,1904,29.74,31.38,20.608666666666668
Gizeh,1905,29.74,31.38,21.02625
Gizeh,1906,29.74,31.38,21.24116666666667
Gizeh,1907,29.74,31.38,20.452416666666668
Gizeh,1908,29.74,31.38,20.367416666666667
Gizeh,1909,29.74,31.38,21.403666666666666
Gizeh,1910,29.74,31.38,20.647833333333338
Gizeh,1911,29.74,31.38,20.77825
Gizeh,1912,29.74,31.38,20.785333333333337
Gizeh,1913,29.74,31.38,20.404083333333336
Gizeh,1914,29.74,31.38,20.964833333333335
Gizeh,1915,29.74,31.38,21.57408333333333
Gizeh,1916,29.74,31.38,21.730999999999998
Gizeh,1917,29.74,31.38,21.122999999999998
Gizeh,1918,29.74,31.38,21.434
Gizeh,1919,29.74,31.38,21.425833333333333
Gizeh,1920,29.74,31.38,20.723416666666665
Gizeh,1921,29.74,31.38,20.732583333333334
Gizeh,1922,29.74,31.38,21.393416666666667
Gizeh,1923,29.74,31.38,21.389499999999998
Gizeh,1924,29.74,31.38,21.611250000000002
Gizeh,1925,29.74,31.38,21.36975
Gizeh,1926,29.74,31.38,21.219
Gizeh,1927,29.74,31.38,21.759000000000004
Gizeh,1928,29.74,31.38,21.717249999999996
Gizeh,1929,29.74,31.38,21.068250000000003
Gizeh,1930,29.74,31.38,21.732916666666668
Gizeh,1931,29.74,31.38,21.603083333333334
Gizeh,1932,29.74,31.38,21.427999999999997
Gizeh,1933,29.74,31.38,21.243666666666666
Gizeh,1934,29.74,31.38,21.524333333333335
Gizeh,1935,29.74,31.38,21.613250000000004
Gizeh,1936,29.74,31.38,21.999250000000004
Gizeh,1937,29.74,31.38,21.822083333333335
Gizeh,1938,29.74,31.38,20.923583333333333
Gizeh,1939,29.74,31.38,21.854416666666665
Gizeh,1940,29.74,31.38,21.590833333333332
Gizeh,1941,29.74,31.38,21.761583333333334
Gizeh,1942,29.74,31.38,21.586333333333332
Gizeh,1943,29.74,31.38,21.3455
Gizeh,1944,29.74,31.38,21.40133333333333
Gizeh,1945,29.74,31.38,20.83283333333333
Gizeh,1946,29.74,31.38,21.756333333333334
Gizeh,1947,29.74,31.38,21.942999999999998
Gizeh,1948,29.74,31.38,20.88025
Gizeh,1949,29.74,31.38,20.678333333333335
Gizeh,1950,29.74,31.38,21.527416666666667
Gizeh,1951,29.74,31.38,21.824833333333334
Gizeh,1952,29.74,31.38,21.922583333333336
Gizeh,1953,29.74,31.38,21.16783333333333
Gizeh,1954,29.74,31.38,21.445333333333338
Gizeh,1955,29.74,31.38,22.101
Gizeh,1956,29.74,31.38,21.47883333333333
Gizeh,1957,29.74,31.38,21.486499999999996
Gizeh,1958,29.74,31.38,21.854333333333333
Gizeh,1959,29.74,31.38,20.978333333333335
Gizeh,1960,29.74,31.38,22.295416666666668
Gizeh,1961,29.74,31.38,21.139083333333335
Gizeh,1962,29.74,31.38,22.114
Gizeh,1963,29.74,31.38,22.093000000000004
Gizeh,1964,29.74,31.38,21.072249999999997
Gizeh,1965,29.74,31.38,21.52175
Gizeh,1966,29.74,31.38,22.103333333333335
Gizeh,1967,29.74,31.38,20.918916666666668
Gizeh,1968,29.74,31.38,21.481166666666667
Gizeh,1969,29.74,31.38,21.87925
Gizeh,1970,29.74,31.38,21.528500000000005
Gizeh,1971,29.74,31.38,21.410916666666665
Gizeh,1972,29.74,31.38,21.56683333333333
Gizeh,1973,29.74,31.38,21.42425
Gizeh,1974,29.74,31.38,21.547583333333336
Gizeh,1975,29.74,31.38,21.35291666666667
Gizeh,1976,29.74,31.38,21.281000000000002
Gizeh,1977,29.74,31.38,21.571250000000003
Gizeh,1978,29.74,31.38,21.66633333333333
Gizeh,1979,29.74,31.38,22.055666666666667
Gizeh,1980,29.74,31.38,21.517
Gizeh,1981,29.74,31.38,21.41891666666667
Gizeh,1982,29.74,31.38,21.035416666666666
Gizeh,1983,29.74,31.38,20.746333333333336
Gizeh,1984,29.74,31.38,21.320416666666663
Gizeh,1985,29.74,31.38,21.72133333333333
Gizeh,1986,29.74,31.38,21.519166666666663
Gizeh,1987,29.74,31.38,21.243583333333337
Gizeh,1988,29.74,31.38,21.651166666666665
Gizeh,1989,29.74,31.38,21.427583333333335
Gizeh,1990,29.74,31.38,21.599500000000003
Gizeh,1991,29.74,31.38,21.6515
Gizeh,1992,29.74,31.38,21.111166666666666
Gizeh,1993,29.74,31.38,21.786833333333334
Gizeh,1994,29.74,31.38,22.02133333333333
Gizeh,1995,29.74,31.38,21.564833333333336
Gizeh,1996,29.74,31.38,21.878666666666664
Gizeh,1997,29.74,31.38,21.45483333333333
Gizeh,1998,29.74,31.38,22.36266666666667
Gizeh,1999,29.74,31.38,22.278500000000005
Gizeh,2000,29.74,31.38,21.486166666666666
Gizeh,2001,29.74,31.38,22.33083333333333
Gizeh,2002,29.74,31.38,22.414083333333334
Gizeh,2003,29.74,31.38,22.1705
Gizeh,2004,29.74,31.38,22.081916666666668
Gizeh,2005,29.74,31.38,22.0065
Gizeh,2006,29.74,31.38,22.049999999999997
Gizeh,2007,29.74,31.38,22.361
Gizeh,2008,29.74,31.38,22.644499999999997
Gizeh,2009,29.74,31.38,22.625
Gizeh,2010,29.74,31.38,23.71825
Gizeh,2011,29.74,31.38,21.98691666666667
Gizeh,2012,29.74,31.38,22.48425
Guangzhou,1896,23.31,112.72,21.33883333333333
Guangzhou,1897,23.31,112.72,21.364
Guangzhou,1898,23.31,112.72,21.51816666666667
Guangzhou,1899,23.31,112.72,21.245583333333332
Guangzhou,1900,23.31,112.72,21.22125
Guangzhou,1901,23.31,112.72,21.3385
Guangzhou,1902,23.31,112.72,22.069
Guangzhou,1903,23.31,112.72,21.127916666666668
Guangzhou,1904,23.31,112.72,21.267166666666668
Guangzhou,1905,23.31,112.72,21.093999999999998
Guangzhou,1906,23.31,112.72,21.406916666666664
Guangzhou,1907,23.31,112.72,21.407
Guangzhou,1908,23.31,112.72,21.282166666666665
Guangzhou,1909,23.31,112.72,21.618333333333336
Guangzhou,1910,23.31,112.72,21.2995
Guangzhou,1911,23.31,112.72,21.412750000000003
Guangzhou,1912,23.31,112.72,21.319416666666665
Guangzhou,1913,23.31,112.72,21.20025
Guangzhou,1914,23.31,112.72,22.091916666666666
Guangzhou,1915,23.31,112.72,21.932583333333337
Guangzhou,1916,23.31,112.72,21.232583333333334
Guangzhou,1917,23.31,112.72,20.866500000000002
Guangzhou,1918,23.31,112.72,21.175666666666668
Guangzhou,1919,23.31,112.72,21.688999999999997
Guangzhou,1920,23.31,112.72,21.483833333333333
Guangzhou,1921,23.31,112.72,21.598250000000004
Guangzhou,1922,23.31,112.72,21.733333333333334
Guangzhou,1923,23.31,112.72,21.979250000000004
Guangzhou,1924,23.31,112.72,21.736416666666667
Guangzhou,1925,23.31,112.72,21.256833333333333
Guangzhou,1926,23.31,112.72,21.463250000000002
Guangzhou,1927,23.31,112.72,21.474666666666664
Guangzhou,1928,23.31,112.72,21.927666666666664
Guangzhou,1929,23.31,112.72,21.83441666666667
Guangzhou,1930,23.31,112.72,21.540333333333333
Guangzhou,1931,23.31,112.72,21.542333333333335
Guangzhou,1932,23.31,112.72,21.417583333333337
Guangzhou,1933,23.31,112.72,21.64991666666667
Guangzhou,1934,23.31,112.72,21.167999999999996
Guangzhou,1935,23.31,112.72,21.754499999999997
Guangzhou,1936,23.31,112.72,21.22433333333333
Guangzhou,1937,23.31,112.72,22.020999999999997
Guangzhou,1938,23.31,112.72,22.08375
Guangzhou,1939,23.31,112.72,21.765666666666664
Guangzhou,1940,23.31,112.72,22.12433333333333
Guangzhou,1941,23.31,112.72,22.144083333333338
Guangzhou,1942,23.31,112.72,22.238166666666668
Guangzhou,1943,23.31,112.72,22.20375
Guangzhou,1944,23.31,112.72,21.84466666666667
Guangzhou,1945,23.31,112.72,21.744833333333332
Guangzhou,1946,23.31,112.72,22.8105
Guangzhou,1947,23.31,112.72,21.678416666666667
Guangzhou,1948,23.31,112.72,22.203749999999996
Guangzhou,1949,23.31,112.72,22.269583333333333
Guangzhou,1950,23.31,112.72,22.134083333333333
Guangzhou,1951,23.31,112.72,21.719583333333333
Guangzhou,1952,23.31,112.72,22.260666666666665
Guangzhou,1953,23.31,112.72,22.085250000000002
Guangzhou,1954,23.31,112.72,21.858333333333334
Guangzhou,1955,23.31,112.72,21.860250000000004
Guangzhou,1956,23.31,112.72,21.704333333333334
Guangzhou,1957,23.31,112.72,21.601333333333333
Guangzhou,1958,23.31,112.72,21.96858333333333
Guangzhou,1959,23.31,112.72,22.03933333333333
Guangzhou,1960,23.31,112.72,22.086833333333335
Guangzhou,1961,23.31,112.72,21.98483333333333
Guangzhou,1962,23.31,112.72,21.723083333333335
Guangzhou,1963,23.31,112.72,22.168000000000003
Guangzhou,1964,23.31,112.72,21.928916666666666
Guangzhou,1965,23.31,112.72,22.042666666666666
Guangzhou,1966,23.31,112.72,22.463250000000002
Guangzhou,1967,23.31,112.72,21.525583333333334
Guangzhou,1968,23.31,112.72,21.923416666666668
Guangzhou,1969,23.31,112.72,21.42891666666667
Guangzhou,1970,23.31,112.72,21.52141666666667
Guangzhou,1971,23.31,112.72,21.656916666666664
Guangzhou,1972,23.31,112.72,21.797083333333333
Guangzhou,1973,23.31,112.72,22.227249999999998
Guangzhou,1974,23.31,112.72,21.720083333333335
Guangzhou,1975,23.31,112.72,21.841166666666666
Guangzhou,1976,23.31,112.72,21.331166666666665
Guangzhou,1977,23.31,112.72,22.181833333333334
Guangzhou,1978,23.31,112.72,21.92158333333333
Guangzhou,1979,23.31,112.72,21.984166666666667
Guangzhou,1980,23.31,112.72,22.143416666666667
Guangzhou,1981,23.31,112.72,22.056250000000002
Guangzhou,1982,23.31,112.72,21.91841666666667
Guangzhou,1983,23.31,112.72,21.696416666666664
Guangzhou,1984,23.31,112.72,21.177666666666664
Guangzhou,1985,23.31,112.72,21.55816666666667
Guangzhou,1986,23.31,112.72,22.02333333333333
Guangzhou,1987,23.31,112.72,22.56983333333333
Guangzhou,1988,23.31,112.72,21.61708333333333
Guangzhou,1989,23.31,112.72,22.099
Guangzhou,1990,23.31,112.72,22.415166666666668
Guangzhou,1991,23.31,112.72,22.211083333333335
Guangzhou,1992,23.31,112.72,21.48975
Guangzhou,1993,23.31,112.72,21.571083333333334
Guangzhou,1994,23.31,112.72,22.01858333333333
Guangzhou,1995,23.31,112.72,21.465499999999995
Guangzhou,1996,23.31,112.72,21.537750000000003
Guangzhou,1997,23.31,112.72,21.857916666666668
Guangzhou,1998,23.31,112.72,22.640083333333333
Guangzhou,1999,23.31,112.72,22.328666666666667
Guangzhou,2000,23.31,112.72,22.08975
Guangzhou,2001,23.31,112.72,22.122250000000005
Guangzhou,2002,23.31,112.72,22.400750000000002
Guangzhou,2003,23.31,112.72,22.47041666666667
Guangzhou,2004,23.31,112.72,22.179333333333332
Guangzhou,2005,23.31,112.72,22.0635
Guangzhou,2006,23.31,112.72,22.491
Guangzhou,2007,23.31,112.72,22.53833333333333
Guangzhou,2008,23.31,112.72,21.780749999999998
Guangzhou,2009,23.31,112.72,22.419249999999995
Guangzhou,2010,23.31,112.72,22.00016666666667
Guangzhou,2011,23.31,112.72,21.683166666666665
Guangzhou,2012,23.31,112.72,21.94933333333333
Harare,1896,-18.48,30.42,20.209000000000003
Harare,1897,-18.48,30.42,20.0975
Harare,1898,-18.48,30.42,19.588583333333332
Harare,1899,-18.48,30.42,19.78708333333333
Harare,1900,-18.48,30.42,20.319
Harare,1901,-18.48,30.42,19.734333333333336
Harare,1902,-18.48,30.42,20.06916666666667
Harare,1903,-18.48,30.42,20.150166666666667
Harare,1904,-18.48,30.42,19.038166666666665
Harare,1905,-18.48,30.42,20.057166666666667
Harare,1906,-18.48,30.42,19.643750000000004
Harare,1907,-18.48,30.42,19.27691666666666
Harare,1908,-18.48,30.42,20.12125
Harare,1909,-18.48,30.42,19.982833333333332
Harare,1910,-18.48,30.42,19.394333333333332
Harare,1911,-18.48,30.42,19.60341666666667
Harare,1912,-18.48,30.42,20.520500000000002
Harare,1913,-18.48,30.42,20.55291666666667
Harare,1914,-18.48,30.42,20.641916666666667
Harare,1915,-18.48,30.42,20.309166666666666
Harare,1916,-18.48,30.42,20.214166666666667
Harare,1917,-18.48,30.42,19.89066666666667
Harare,1918,-18.48,30.42,19.449666666666666
Harare,1919,-18.48,30.42,19.609583333333333
Harare,1920,-18.48,30.42,20.25775
Harare,1921,-18.48,30.42,19.820916666666665
Harare,1922,-18.48,30.42,20.703583333333334
Harare,1923,-18.48,30.42,20.27225
Harare,1924,-18.48,30.42,20.01033333333333
Harare,1925,-18.48,30.42,19.815
Harare,1926,-18.48,30.42,20.160333333333334
Harare,1927,-18.48,30.42,19.877999999999997
Harare,1928,-18.48,30.42,20.498
Harare,1929,-18.48,30.42,20.167666666666666
Harare,1930,-18.48,30.42,19.738583333333334
Harare,1931,-18.48,30.42,20.524416666666667
Harare,1932,-18.48,30.42,20.015083333333333
Harare,1933,-18.48,30.42,19.904083333333336
Harare,1934,-18.48,30.42,20.324416666666664
Harare,1935,-18.48,30.42,19.640083333333333
Harare,1936,-18.48,30.42,19.797416666666663
Harare,1937,-18.48,30.42,20.055500000000002
Harare,1938,-18.48,30.42,20.25225
Harare,1939,-18.48,30.42,19.494333333333334
Harare,1940,-18.48,30.42,20.173583333333337
Harare,1941,-18.48,30.42,20.62591666666667
Harare,1942,-18.48,30.42,20.654
Harare,1943,-18.48,30.42,20.1155
Harare,1944,-18.48,30.42,20.420416666666664
Harare,1945,-18.48,30.42,19.76025
Harare,1946,-18.48,30.42,20.286583333333333
Harare,1947,-18.48,30.42,20.647000000000002
Harare,1948,-18.48,30.42,20.2135
Harare,1949,-18.48,30.42,20.658916666666666
Harare,1950,-18.48,30.42,20.306416666666667
Harare,1951,-18.48,30.42,20.231749999999998
Harare,1952,-18.48,30.42,20.340583333333335
Harare,1953,-18.48,30.42,19.824416666666668
Harare,1954,-18.48,30.42,20.209749999999996
Harare,1955,-18.48,30.42,20.050583333333332
Harare,1956,-18.48,30.42,19.893333333333334
Harare,1957,-18.48,30.42,20.88325
Harare,1958,-18.48,30.42,20.346749999999997
Harare,1959,-18.48,30.42,20.57533333333333
Harare,1960,-18.48,30.42,20.227666666666668
Harare,1961,-18.48,30.42,20.517916666666668
Harare,1962,-18.48,30.42,20.470166666666668
Harare,1963,-18.48,30.42,19.805083333333332
Harare,1964,-18.48,30.42,20.121249999999996
Harare,1965,-18.48,30.42,19.927249999999997
Harare,1966,-18.48,30.42,20.42158333333333
Harare,1967,-18.48,30.42,20.171583333333334
Harare,1968,-18.48,30.42,20.530083333333334
Harare,1969,-18.48,30.42,20.401833333333332
Harare,1970,-18.48,30.42,20.788500000000003
Harare,1971,-18.48,30.42,20.20775
Harare,1972,-18.48,30.42,20.0985
Harare,1973,-18.48,30.42,20.535833333333333
Harare,1974,-18.48,30.42,19.642
Harare,1975,-18.48,30.42,19.940250000000006
Harare,1976,-18.48,30.42,19.777416666666667
Harare,1977,-18.48,30.42,20.474416666666666
Harare,1978,-18.48,30.42,20.055583333333335
Harare,1979,-18.48,30.42,20.341250000000002
Harare,1980,-18.48,30.42,20.188916666666664
Harare,1981,-18.48,30.42,19.916999999999998
Harare,1982,-18.48,30.42,20.603
Harare,1983,-18.48,30.42,21.436833333333336
Harare,1984,-18.48,30.42,20.86433333333333
Harare,1985,-18.48,30.42,20.20866666666667
Harare,1986,-18.48,30.42,20.21383333333333
Harare,1987,-18.48,30.42,21.365
Harare,1988,-18.48,30.42,20.624999999999996
Harare,1989,-18.48,30.42,20.49308333333333
Harare,1990,-18.48,30.42,21.188333333333336
Harare,1991,-18.48,30.42,20.9505
Harare,1992,-18.48,30.42,21.930333333333333
Harare,1993,-18.48,30.42,20.876
Harare,1994,-18.48,30.42,20.64075
Harare,1995,-18.48,30.42,21.57016666666667
Harare,1996,-18.48,30.42,20.698583333333335
Harare,1997,-18.48,30.42,20.633
Harare,1998,-18.48,30.42,21.304333333333332
Harare,1999,-18.48,30.42,20.43583333333333
Harare,2000,-18.48,30.42,20.283666666666672
Harare,2001,-18.48,30.42,20.861
Harare,2002,-18.48,30.42,21.079333333333334
Harare,2003,-18.48,30.42,20.889166666666668
Harare,2004,-18.48,30.42,20.307666666666666
Harare,2005,-18.48,30.42,21.487416666666665
Harare,2006,-18.48,30.42,20.699749999999998
Harare,2007,-18.48,30.42,20.74625
Harare,2008,-18.48,30.42,20.6805
Harare,2009,-18.48,30.42,20.523833333333332
Harare,2010,-18.48,30.42,21.165833333333335
Harare,2011,-18.48,30.42,20.781750000000002
Harare,2012,-18.48,30.42,20.523333333333333
Harbin,1896,45.81,125.77,2.8433333333333337
Harbin,1897,45.81,125.77,3.5404166666666677
Harbin,1898,45.81,125.77,4.180833333333332
Harbin,1899,45.81,125.77,4.328
Harbin,1900,45.81,125.77,3.808666666666665
Harbin,1901,45.81,125.77,3.8607499999999995
Harbin,1902,45.81,125.77,3.4375
Harbin,1903,45.81,125.77,4.12625
Harbin,1904,45.81,125.77,3.465750000000001
Harbin,1905,45.81,125.77,3.9573333333333327
Harbin,1906,45.81,125.77,3.1939166666666665
Harbin,1907,45.81,125.77,3.4743333333333326
Harbin,1908,45.81,125.77,3.111666666666667
Harbin,1909,45.81,125.77,2.693916666666666
Harbin,1910,45.81,125.77,2.633000000000002
Harbin,1911,45.81,125.77,3.185333333333333
Harbin,1912,45.81,125.77,2.7177500000000006
Harbin,1913,45.81,125.77,3.046333333333333
Harbin,1914,45.81,125.77,3.877916666666667
Harbin,1915,45.81,125.77,1.7151666666666674
Harbin,1916,45.81,125.77,3.1706666666666656
Harbin,1917,45.81,125.77,2.730333333333333
Harbin,1918,45.81,125.77,3.2511666666666668
Harbin,1919,45.81,125.77,3.6050833333333343
Harbin,1920,45.81,125.77,3.8567499999999995
Harbin,1921,45.81,125.77,3.8683333333333336
Harbin,1922,45.81,125.77,2.5448333333333335
Harbin,1923,45.81,125.77,2.997333333333333
Harbin,1924,45.81,125.77,2.994000000000001
Harbin,1925,45.81,125.77,4.068749999999999
Harbin,1926,45.81,125.77,3.830083333333333
Harbin,1927,45.81,125.77,3.606666666666667
Harbin,1928,45.81,125.77,3.4253333333333322
Harbin,1929,45.81,125.77,3.292333333333333
Harbin,1930,45.81,125.77,3.8410833333333323
Harbin,1931,45.81,125.77,2.706833333333332
Harbin,1932,45.81,125.77,4.504666666666665
Harbin,1933,45.81,125.77,3.694666666666667
Harbin,1934,45.81,125.77,3.6110000000000007
